defined_class	label	human_label	parent	location	location_label	xrefs	fma_xref	taxon	synonym	synonym_xrefs
VCCF:1000393	left lumbar artery 2	left lumbar artery 2 (Human)	UBERON:0001637	UBERON:0002355	pelvis	wikipedia:Lumbar_arteries	FMA:14743	http://purl.obolibrary.org/obo/NCBITaxon_9606	left second lumbar artery	FMA:14743
VCCF:1000394	left lumbar artery 3	left lumbar artery 3 (Human)	UBERON:0001637	UBERON:0002355	pelvis	wikipedia:Lumbar_arteries	FMA:14744	http://purl.obolibrary.org/obo/NCBITaxon_9606	left third lumbar artery	FMA:14744
VCCF:1000395	left lumbar artery 4	left lumbar artery 4 (Human)	UBERON:0001637	UBERON:0002355	pelvis	wikipedia:Lumbar_arteries	FMA:14745	http://purl.obolibrary.org/obo/NCBITaxon_9606	left fourth lumbar artery	FMA:14745
VCCF:1000396	left lumbar artery 5	left lumbar artery 5 (Human)	UBERON:0001637	UBERON:0002355	pelvis	wikipedia:Lumbar_arteries	FMA:14903	http://purl.obolibrary.org/obo/NCBITaxon_9606	left fifth lumbar artery	FMA:14903
VCCF:1000397	left middle suprarenal artery	left middle suprarenal artery (Human)	UBERON:0001637	UBERON:0002369	adrenal gland	wikipedia:Middle_suprarenal_arteries	FMA:14756	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000398	left ovarian artery	left ovarian artery (Human)	UBERON:0001637	UBERON:0000992	ovary	wikipedia:Ovarian_artery	FMA:14763	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000399	left renal artery	left renal artery (Human)	UBERON:0001637	UBERON:0002113	kidney	wikipedia:Renal_artery	FMA:14753	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000400	left testicular artery	left testicular artery (Human)	UBERON:0001637	UBERON:0000473	testis	wikipedia:Testicular_artery	FMA:14760	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000401	lumbar artery	lumbar artery (Human)	UBERON:0001637	UBERON:0002355	pelvis	wikipedia:Lumbar_arteries	FMA:14735	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000402	segmental spinal artery	segmental spinal artery (Human)	UBERON:0001637	UBERON:0002240	spinal cord	https://anatomyzone.com/neuroanatomy/spinal-cord/blood-supply-to-the-spinal-cord/		http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000403	median sacral artery	median sacral artery (Human)	UBERON:0001637	UBERON:0002355	pelvis	wikipedia:Median_sacral_artery	FMA:14757	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000404	middle suprarenal artery	middle suprarenal artery (Human)	UBERON:0001637	UBERON:0002369	adrenal gland	wikipedia:Middle_suprarenal_arteries	FMA:14754	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000405	ovarian artery	ovarian artery (Human)	UBERON:0001637	UBERON:0000992	ovary	wikipedia:Ovarian_artery	FMA:14761	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000406	renal artery	renal artery (Human)	UBERON:0001637	UBERON:0002113	kidney	wikipedia:Renal_artery	FMA:14751	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000407	anterior inferior segmental renal artery	anterior inferior segmental renal artery (Human)	UBERON:0001637	UBERON:0002113	kidney	wikipedia:Renal_circulation	FMA:70501	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000408	anterior superior segmental renal artery	anterior superior segmental renal artery (Human)	UBERON:0001637	UBERON:0002113	kidney	wikipedia:Renal_circulation	FMA:70500	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000409	inferior segmental renal artery	inferior segmental renal artery (Human)	UBERON:0001637	UBERON:0002113	kidney	wikipedia:Renal_circulation	FMA:70502	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000410	inferior suprarenal artery	inferior suprarenal artery (Human)	UBERON:0001637	UBERON:0002369	adrenal gland	wikipedia:Inferior_suprarenal_artery	FMA:69264	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000411	posterior segmental renal artery	posterior segmental renal artery (Human)	UBERON:0001637	UBERON:0002113	kidney	wikipedia:Renal_circulation	FMA:70503	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000412	segmental renal artery	segmental renal artery (Human)	UBERON:0001637	UBERON:0002113	kidney	wikipedia:Renal_circulation	FMA:70494	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000413	interlobar renal artery	interlobar renal artery (Human)	UBERON:0001637	UBERON:0002113	kidney	wikipedia:Renal_circulation	FMA:70496	http://purl.obolibrary.org/obo/NCBITaxon_9606	interlobar artery of kidney	FMA:70496
VCCF:1000414	arcuate renal artery	arcuate renal artery (Human)	UBERON:0001637	UBERON:0002113	kidney	wikipedia:Arcuate_arteries_of_the_kidney	FMA:70497	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000415	interlobular renal artery	interlobular renal artery (Human)	UBERON:0001637	UBERON:0002113	kidney	wikipedia:Interlobular_arteries	FMA:70498	http://purl.obolibrary.org/obo/NCBITaxon_9606	interlobular artery of kidney	FMA:70498
VCCF:1000416	renal afferent arteriole	renal afferent arteriole (Human)	UBERON:0001980	UBERON:0002113	kidney	wikipedia:Afferent_arterioles	FMA:77042	http://purl.obolibrary.org/obo/NCBITaxon_9606	afferent glomerular arteriole of kidney	FMA:77042
VCCF:1000417	glomerular capillary	glomerular capillary (Human)	UBERON:0001982	UBERON:0002113	kidney	wikipedia:Glomerulus_(kidney)	FMA:274259	http://purl.obolibrary.org/obo/NCBITaxon_9606	capillary of glomerulus	FMA:274259
VCCF:1000418	renal efferent arteriole	renal efferent arteriole (Human)	UBERON:0001980	UBERON:0002113	kidney	wikipedia:Efferent_arteriole	FMA:77043	http://purl.obolibrary.org/obo/NCBITaxon_9606	efferent glomerular arteriole of kidney	FMA:77043
VCCF:1000419	descending vasa recta of kidney	descending vasa recta of kidney (Human)	UBERON:0001982	UBERON:0002113	kidney	PMID:20392798	FMA:272225	http://purl.obolibrary.org/obo/NCBITaxon_9606	descending vasa recta	FMA:272225
VCCF:1000420	vasa recta of kidney	vasa recta of kidney (Human)	UBERON:0001982	UBERON:0002113	kidney	PMID:20392798	FMA:72006	http://purl.obolibrary.org/obo/NCBITaxon_9606	set of straight arterioles of kidney	FMA:72006
VCCF:1000421	peritubular capillary	peritubular capillary (Human)	UBERON:0001982	UBERON:0002113	kidney	wikipedia:Peritubular_capillaries	FMA:272218	http://purl.obolibrary.org/obo/NCBITaxon_9606	peritubular capillary plexus of kidney	FMA:272218
VCCF:1000422	superior segmental renal artery	superior segmental renal artery (Human)	UBERON:0001637	UBERON:0002113	kidney	wikipedia:Renal_circulation	FMA:70499	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000423	ureteric segment of renal artery	ureteric segment of renal artery (Human)	UBERON:0001637	UBERON:0000056	ureter		FMA:70491	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000424	right common iliac artery	right common iliac artery (Human)	UBERON:0001637	UBERON:0002355	pelvis	wikipedia:Abdominal_aorta	FMA:14765	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000425	right inferior phrenic artery	right inferior phrenic artery (Human)	UBERON:0001637	UBERON:0001103	diaphragm	wikipedia:Inferior_phrenic_arteries	FMA:14746	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000426	right lumbar artery 1	right lumbar artery 1 (Human)	UBERON:0001637	UBERON:0002355	pelvis	wikipedia:Lumbar_arteries	FMA:14738	http://purl.obolibrary.org/obo/NCBITaxon_9606	right first lumbar artery	FMA:14738
VCCF:1000427	right lumbar artery 2	right lumbar artery 2 (Human)	UBERON:0001637	UBERON:0002355	pelvis	wikipedia:Lumbar_arteries	FMA:14739	http://purl.obolibrary.org/obo/NCBITaxon_9606	right second lumbar artery	FMA:14739
VCCF:1000428	right lumbar artery 3	right lumbar artery 3 (Human)	UBERON:0001637	UBERON:0002355	pelvis	wikipedia:Lumbar_arteries	FMA:14740	http://purl.obolibrary.org/obo/NCBITaxon_9606	right third lumbar artery	FMA:14740
VCCF:1000429	right lumbar artery 4	right lumbar artery 4 (Human)	UBERON:0001637	UBERON:0002355	pelvis	wikipedia:Lumbar_arteries	FMA:14741	http://purl.obolibrary.org/obo/NCBITaxon_9606	right fourth lumbar artery	FMA:14741
VCCF:1000430	right lumbar artery 5	right lumbar artery 5 (Human)	UBERON:0001637	UBERON:0002355	pelvis	wikipedia:Lumbar_arteries	FMA:14902	http://purl.obolibrary.org/obo/NCBITaxon_9606	right fifth lumbar artery	FMA:14902
VCCF:1000431	right middle suprarenal artery	right middle suprarenal artery (Human)	UBERON:0001637	UBERON:0002369	adrenal gland	wikipedia:Middle_suprarenal_arteries	FMA:14755	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000432	right ovarian artery	right ovarian artery (Human)	UBERON:0001637	UBERON:0000992	ovary	wikipedia:Ovarian_artery	FMA:14762	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000433	right renal artery	right renal artery (Human)	UBERON:0001637	UBERON:0002113	kidney	wikipedia:Renal_artery	FMA:14752	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000434	right testicular artery	right testicular artery (Human)	UBERON:0001637	UBERON:0000473	testis	wikipedia:Testicular_artery	FMA:14759	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000435	superior mesenteric artery	superior mesenteric artery (Human)	UBERON:0001637	UBERON:0003684	abdominal cavity	wikipedia:Superior_mesenteric_artery	FMA:14749	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000436	ileal artery	ileal artery (Human)	UBERON:0001637	UBERON:0002108	small intestine	wikipedia:Superior_mesenteric_artery	FMA:14809	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000437	vasa recta of ileum	vasa recta of ileum (Human)	UBERON:0001637	UBERON:0002108	small intestine	wikipedia:Vasa_recta_(intestines)		http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000438	ileocolic artery	ileocolic artery (Human)	UBERON:0001637	UBERON:0002108	small intestine	wikipedia:Ileocolic_artery	FMA:14815	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000439	colic branch of ileocolic artery	colic branch of ileocolic artery (Human)	UBERON:0001637	UBERON:0000059	large intestine	wikipedia:Colic_branch_of_ileocolic_artery	FMA:14820	http://purl.obolibrary.org/obo/NCBITaxon_9606	ascending branch of inferior branch of ileocolic artery	FMA:14820
VCCF:1000440	anterior cecal artery	anterior cecal artery (Human)	UBERON:0001637	UBERON:0000059	large intestine	https://www.healthline.com/human-body-maps/colic-branch-of-the-ileocolic-artery	FMA:14816	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000441	posterior cecal artery	posterior cecal artery (Human)	UBERON:0001637	UBERON:0000059	large intestine	https://www.healthline.com/human-body-maps/colic-branch-of-the-ileocolic-artery	FMA:14817	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000442	ileal branch of ileocolic artery	ileal branch of ileocolic artery (Human)	UBERON:0001637	UBERON:0002108	small intestine	wikipedia:Ileal_branch_of_ileocolic_artery	FMA:14819	http://purl.obolibrary.org/obo/NCBITaxon_9606	ileal branch of inferior branch of ileocolic artery	FMA:14819
VCCF:1000443	appendicular artery	appendicular artery (Human)	UBERON:0001637	UBERON:0000059	large intestine	https://radiopaedia.org/articles/appendicular-artery	FMA:14818	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000444	inferior pancreaticoduodenal artery	inferior pancreaticoduodenal artery (Human)	UBERON:0001637	UBERON:0001264;UBERON:0002108	pancreas;small intestine	wikipedia:Inferior_pancreaticoduodenal_artery	FMA:14805	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000445	anterior inferior pancreaticoduodenal artery	anterior inferior pancreaticoduodenal artery (Human)	UBERON:0001637	UBERON:0001264;UBERON:0002108	pancreas;small intestine	wikipedia:Inferior_pancreaticoduodenal_artery	FMA:70479	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000446	posterior inferior pancreaticoduodenal artery	posterior inferior pancreaticoduodenal artery (Human)	UBERON:0001637	UBERON:0001264;UBERON:0002108	pancreas;small intestine	wikipedia:Inferior_pancreaticoduodenal_artery	FMA:70480	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000447	jejunal branches	jejunal branches (Human)	UBERON:0001637	UBERON:0002108	small intestine	wikipedia:Jejunal_arteries	FMA:14808	http://purl.obolibrary.org/obo/NCBITaxon_9606	jejunal artery	FMA:14808
VCCF:1000448	jejunal arcade	jejunal arcade (Human)	UBERON:0001637	UBERON:0002108	small intestine	https://radiopaedia.org/articles/jejunal-and-ileal-branches-of-the-superior-mesenteric-artery		http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000449	vasa recta of jejunum	vasa recta of jejunum (Human)	UBERON:0001637	UBERON:0002108	small intestine	wikipedia:Vasa_recta_(intestines)		http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000450	mucous plexus of small intestine	mucous plexus of small intestine (Human)	UBERON:0001982	UBERON:0002108	small intestine	wikipedia:Vasa_recta_(intestines)	FMA:264945	http://purl.obolibrary.org/obo/NCBITaxon_9606	capillary plexus of mucosa of small intestine	FMA:264945
VCCF:1000451	branch of mucous plexus of small intestine	branch of mucous plexus of small intestine (Human)	UBERON:0001982	UBERON:0002108	small intestine	wikipedia:Vasa_recta_(intestines)		http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000452	middle colic artery	middle colic artery (Human)	UBERON:0001637	UBERON:0000059	large intestine	wikipedia:Middle_colic_artery	FMA:14810	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000453	right colic artery	right colic artery (Human)	UBERON:0001637	UBERON:0000059	large intestine	wikipedia:Right_colic_artery	FMA:14811	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000454	testicular artery	testicular artery (Human)	UBERON:0001637	UBERON:0000473	testis	wikipedia:Testicular_artery	FMA:14758	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000455	bronchial artery	bronchial artery (Human)	UBERON:0001637	UBERON:0002048	lung	wikipedia:Bronchial_artery	FMA:68109	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000456	bronchial arteriole	bronchial arteriole (Human)	UBERON:0001980	UBERON:0002048	lung	wikipedia:Bronchial_artery		http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000457	esophageal artery	esophageal artery (Human)	UBERON:0001637	UBERON:0001043	esophagus	wikipedia:Descending_thoracic_aorta	FMA:4149	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000458	inferior left bronchial artery	inferior left bronchial artery (Human)	UBERON:0001637	UBERON:0002048	lung	wikipedia:Bronchial_artery	FMA:4147	http://purl.obolibrary.org/obo/NCBITaxon_9606	left second bronchial artery	FMA:4147
VCCF:1000459	left first superior phrenic artery	left first superior phrenic artery (Human)	UBERON:0001637	UBERON:0001103	diaphragm	wikipedia:Superior_phrenic_arteries	FMA:4170	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000460	left posterior intercostal artery 10	left posterior intercostal artery 10 (Human)	UBERON:0001637	UBERON:0016403	thoracic wall	wikipedia:Intercostal_arteries	FMA:4567	http://purl.obolibrary.org/obo/NCBITaxon_9606	left tenth posterior intercostal artery	FMA:4567
VCCF:1000461	left posterior intercostal artery 11	left posterior intercostal artery 11 (Human)	UBERON:0001637	UBERON:0016403	thoracic wall	wikipedia:Intercostal_arteries	FMA:4590	http://purl.obolibrary.org/obo/NCBITaxon_9606	left eleventh posterior intercostal artery	FMA:4590
VCCF:1000462	left posterior intercostal artery 3	left posterior intercostal artery 3 (Human)	UBERON:0001637	UBERON:0016403	thoracic wall	wikipedia:Intercostal_arteries	FMA:4406	http://purl.obolibrary.org/obo/NCBITaxon_9606	left third posterior intercostal artery	FMA:4406
VCCF:1000463	left posterior intercostal artery 4	left posterior intercostal artery 4 (Human)	UBERON:0001637	UBERON:0016403	thoracic wall	wikipedia:Intercostal_arteries	FMA:4429	http://purl.obolibrary.org/obo/NCBITaxon_9606	left fourth posterior intercostal artery	FMA:4429
VCCF:1000464	left posterior intercostal artery 5	left posterior intercostal artery 5 (Human)	UBERON:0001637	UBERON:0016403	thoracic wall	wikipedia:Intercostal_arteries	FMA:4452	http://purl.obolibrary.org/obo/NCBITaxon_9606	left fifth posterior intercostal artery	FMA:4452
VCCF:1000465	left posterior intercostal artery 6	left posterior intercostal artery 6 (Human)	UBERON:0001637	UBERON:0016403	thoracic wall	wikipedia:Intercostal_arteries	FMA:4475	http://purl.obolibrary.org/obo/NCBITaxon_9606	left sixth posterior intercostal artery	FMA:4475
VCCF:1000466	left posterior intercostal artery 7	left posterior intercostal artery 7 (Human)	UBERON:0001637	UBERON:0016403	thoracic wall	wikipedia:Intercostal_arteries	FMA:4498	http://purl.obolibrary.org/obo/NCBITaxon_9606	left seventh posterior intercostal artery	FMA:4498
VCCF:1000467	left posterior intercostal artery 8	left posterior intercostal artery 8 (Human)	UBERON:0001637	UBERON:0016403	thoracic wall	wikipedia:Intercostal_arteries	FMA:4521	http://purl.obolibrary.org/obo/NCBITaxon_9606	left eighth posterior intercostal artery	FMA:4521
VCCF:1000468	left posterior intercostal artery 9	left posterior intercostal artery 9 (Human)	UBERON:0001637	UBERON:0016403	thoracic wall	wikipedia:Intercostal_arteries	FMA:4544	http://purl.obolibrary.org/obo/NCBITaxon_9606	left ninth posterior intercostal artery	FMA:4544
VCCF:1000469	left second superior phrenic artery	left second superior phrenic artery (Human)	UBERON:0001637	UBERON:0001103	diaphragm	wikipedia:Superior_phrenic_arteries	FMA:4173	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000470	left subcostal artery	left subcostal artery (Human)	UBERON:0001637	UBERON:0016403	thoracic wall	wikipedia:Subcostal_arteries	FMA:4654	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000471	pericardial artery	pericardial artery (Human)	UBERON:0001637	UBERON:0000948	heart	wikipedia:Descending_thoracic_aorta	FMA:69329	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000472	posterior intercostal artery	posterior intercostal artery (Human)	UBERON:0001637	UBERON:0016403	thoracic wall	wikipedia:Intercostal_arteries	FMA:4176	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000473	right bronchial artery	right bronchial artery (Human)	UBERON:0001637	UBERON:0002048	lung	wikipedia:Bronchial_artery	FMA:31933	http://purl.obolibrary.org/obo/NCBITaxon_9606		
